사용자 ID,가입 날짜,유입 경로,방문 날짜,페이지 방문 순서,장바구니 담기,결제 완료,결제 방식,디바이스 정보,마지막 방문 날짜
1200,2024-03-25,KakaoTalk Ads,2024-05-08,홈 > 카테고리 > 상품 상세 > 주문 확인 > 결제,No,Yes,카카오페이,Mobile,2024-07-21
1200,2024-03-25,Naver Shopping,2024-05-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-21
1200,2024-03-25,KakaoTalk Ads,2024-07-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-21
1200,2024-03-25,Coupang Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-21
1201,2024-01-03,Instagram Ads,2024-02-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-26
1201,2024-01-03,KakaoTalk Ads,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-26
1201,2024-01-03,Tistory Blog,2024-07-26,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-26
1202,2024-01-13,Google Search,2024-02-02,홈 > 검색,No,No,-,Mobile,2024-07-29
1202,2024-01-13,Coupang Ads,2024-02-09,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1202,2024-01-13,YouTube Ads,2024-03-07,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-29
1202,2024-01-13,YouTube Ads,2024-03-19,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-29
1202,2024-01-13,Instagram Ads,2024-03-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 결제 > 주문 확인,No,Yes,신용카드,Desktop,2024-07-29
1202,2024-01-13,Naver Shopping,2024-04-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1202,2024-01-13,KakaoTalk Ads,2024-04-17,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-29
1202,2024-01-13,Tistory Blog,2024-04-24,홈 > 카테고리,Yes,No,-,Mobile,2024-07-29
1202,2024-01-13,YouTube Ads,2024-07-02,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1202,2024-01-13,YouTube Ads,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-29
1202,2024-01-13,Naver Search,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1203,2024-03-25,Naver Shopping,2024-04-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1203,2024-03-25,Tistory Blog,2024-05-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-23
1203,2024-03-25,Naver Search,2024-05-27,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-23
1203,2024-03-25,Naver Search,2024-07-07,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Desktop,2024-07-23
1203,2024-03-25,Instagram Ads,2024-07-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-23
1204,2024-02-26,Naver Search,2024-03-16,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-24
1204,2024-02-26,Naver Shopping,2024-03-30,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-24
1204,2024-02-26,Google Search,2024-04-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Tablet,2024-07-24
1204,2024-02-26,Google Search,2024-04-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-24
1204,2024-02-26,Tistory Blog,2024-07-24,홈 > 검색 > 제품 목록,No,No,-,Desktop,2024-07-24
1205,2024-03-18,Coupang Ads,2024-04-13,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-26
1205,2024-03-18,Google Search,2024-04-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,No,Yes,네이버페이,Mobile,2024-07-26
1205,2024-03-18,KakaoTalk Ads,2024-05-04,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-26
1205,2024-03-18,YouTube Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-26
1206,2024-03-01,Google Search,2024-03-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1206,2024-03-01,Google Search,2024-03-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-30
1206,2024-03-01,KakaoTalk Ads,2024-03-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-30
1206,2024-03-01,Tistory Blog,2024-07-05,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-30
1206,2024-03-01,Google Search,2024-07-30,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1207,2024-02-29,Naver Search,2024-03-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-10
1207,2024-02-29,Google Search,2024-04-20,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-10
1207,2024-02-29,Facebook Ads,2024-04-23,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-10
1207,2024-02-29,KakaoTalk Ads,2024-07-10,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-10
1208,2024-01-06,Facebook Ads,2024-01-18,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-21
1208,2024-01-06,Facebook Ads,2024-01-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Desktop,2024-07-21
1208,2024-01-06,Naver Search,2024-01-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-21
1208,2024-01-06,Naver Search,2024-02-18,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-21
1208,2024-01-06,Naver Search,2024-03-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Tablet,2024-07-21
1208,2024-01-06,Instagram Ads,2024-03-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-21
1208,2024-01-06,Naver Search,2024-07-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-21
1209,2024-03-28,Google Search,2024-04-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-29
1209,2024-03-28,Naver Search,2024-07-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-29
1210,2024-03-07,Coupang Ads,2024-03-21,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-12
1210,2024-03-07,Instagram Ads,2024-03-31,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-12
1210,2024-03-07,Coupang Ads,2024-04-02,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-12
1210,2024-03-07,Facebook Ads,2024-04-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-12
1210,2024-03-07,Naver Shopping,2024-04-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-12
1210,2024-03-07,Facebook Ads,2024-04-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-12
1210,2024-03-07,Facebook Ads,2024-07-12,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-12
1211,2024-03-10,Naver Shopping,2024-03-21,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-08
1211,2024-03-10,Instagram Ads,2024-04-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-08
1211,2024-03-10,Coupang Ads,2024-05-04,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-08
1211,2024-03-10,Coupang Ads,2024-06-03,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-08
1211,2024-03-10,YouTube Ads,2024-06-19,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-08
1211,2024-03-10,Facebook Ads,2024-07-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-08
1212,2024-02-24,Google Search,2024-03-08,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-06
1212,2024-02-24,YouTube Ads,2024-03-23,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Desktop,2024-07-06
1212,2024-02-24,YouTube Ads,2024-04-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-06
1212,2024-02-24,Naver Shopping,2024-04-25,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-06
1212,2024-02-24,Facebook Ads,2024-07-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-06
1213,2024-02-07,KakaoTalk Ads,2024-02-23,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-23
1213,2024-02-07,YouTube Ads,2024-02-28,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-23
1213,2024-02-07,Facebook Ads,2024-03-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1213,2024-02-07,KakaoTalk Ads,2024-04-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-23
1213,2024-02-07,Google Search,2024-07-03,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-23
1213,2024-02-07,Instagram Ads,2024-07-23,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-23
1214,2024-01-21,Instagram Ads,2024-01-23,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-02
1214,2024-01-21,Naver Shopping,2024-02-13,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Desktop,2024-07-02
1214,2024-01-21,Facebook Ads,2024-03-04,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-02
1214,2024-01-21,YouTube Ads,2024-03-23,홈 > 검색,No,No,-,Desktop,2024-07-02
1214,2024-01-21,Coupang Ads,2024-04-22,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-02
1214,2024-01-21,KakaoTalk Ads,2024-05-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-02
1214,2024-01-21,Naver Shopping,2024-05-29,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-02
1214,2024-01-21,Naver Shopping,2024-05-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-02
1214,2024-01-21,YouTube Ads,2024-06-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-02
1214,2024-01-21,Instagram Ads,2024-06-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-02
1214,2024-01-21,KakaoTalk Ads,2024-07-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-02
1215,2024-01-13,Instagram Ads,2024-02-12,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-16
1215,2024-01-13,Facebook Ads,2024-07-16,홈 > 검색,No,No,-,Desktop,2024-07-16
1216,2024-02-14,Google Search,2024-02-20,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1216,2024-02-14,Naver Shopping,2024-07-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Desktop,2024-07-27
1216,2024-02-14,Coupang Ads,2024-07-27,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-27
1217,2024-01-22,Naver Search,2024-01-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-20
1217,2024-01-22,Tistory Blog,2024-02-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-20
1217,2024-01-22,Naver Search,2024-02-09,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-20
1217,2024-01-22,YouTube Ads,2024-02-24,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-20
1217,2024-01-22,Tistory Blog,2024-02-27,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-20
1217,2024-01-22,Naver Shopping,2024-03-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-20
1217,2024-01-22,Tistory Blog,2024-03-27,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-20
1217,2024-01-22,Coupang Ads,2024-04-19,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Tablet,2024-07-20
1217,2024-01-22,Naver Search,2024-05-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-20
1217,2024-01-22,Coupang Ads,2024-07-20,홈 > 검색,No,No,-,Mobile,2024-07-20
1218,2024-01-09,Naver Search,2024-01-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,삼성페이,Mobile,2024-07-31
1218,2024-01-09,Coupang Ads,2024-02-17,홈 > 카테고리 > 제품 목록,Yes,No,-,Mobile,2024-07-31
1218,2024-01-09,KakaoTalk Ads,2024-03-13,홈 > 카테고리 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-31
1218,2024-01-09,Tistory Blog,2024-03-31,홈 > 검색 > 제품 상세,No,No,-,Desktop,2024-07-31
1218,2024-01-09,Coupang Ads,2024-04-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-31
1218,2024-01-09,KakaoTalk Ads,2024-04-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-31
1218,2024-01-09,YouTube Ads,2024-04-30,홈 > 검색 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-31
1218,2024-01-09,Instagram Ads,2024-05-12,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-31
1218,2024-01-09,Google Search,2024-07-31,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-31
1219,2024-03-29,Coupang Ads,2024-04-26,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Desktop,2024-07-10
1219,2024-03-29,Facebook Ads,2024-07-10,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Desktop,2024-07-10
1220,2024-02-04,Tistory Blog,2024-02-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-07
1220,2024-02-04,YouTube Ads,2024-07-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-07
1221,2024-03-27,YouTube Ads,2024-04-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-20
1221,2024-03-27,YouTube Ads,2024-04-28,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-20
1221,2024-03-27,Facebook Ads,2024-07-20,홈 > 검색,No,No,-,Mobile,2024-07-20
1222,2024-03-20,Facebook Ads,2024-04-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1222,2024-03-20,YouTube Ads,2024-05-03,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-29
1222,2024-03-20,Coupang Ads,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-29
1222,2024-03-20,Naver Search,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-29
1223,2024-03-06,Tistory Blog,2024-03-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-28
1223,2024-03-06,Instagram Ads,2024-04-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,무통장 입금,Mobile,2024-07-28
1223,2024-03-06,Facebook Ads,2024-07-28,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-28
1224,2024-02-22,Naver Shopping,2024-03-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-06
1224,2024-02-22,Instagram Ads,2024-04-10,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-06
1224,2024-02-22,KakaoTalk Ads,2024-04-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-06
1224,2024-02-22,KakaoTalk Ads,2024-05-24,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-06
1224,2024-02-22,Facebook Ads,2024-06-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Tablet,2024-07-06
1224,2024-02-22,Facebook Ads,2024-07-06,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-06
1225,2024-01-12,Coupang Ads,2024-02-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-21
1225,2024-01-12,Google Search,2024-03-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-21
1225,2024-01-12,Google Search,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-21
1226,2024-01-28,Coupang Ads,2024-02-01,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-18
1226,2024-01-28,Naver Shopping,2024-02-05,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-18
1226,2024-01-28,KakaoTalk Ads,2024-02-28,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,카카오페이,Mobile,2024-07-18
1226,2024-01-28,Naver Shopping,2024-07-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-18
1227,2024-03-26,Google Search,2024-04-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-11
1227,2024-03-26,Instagram Ads,2024-07-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Desktop,2024-07-11
1228,2024-02-19,Naver Shopping,2024-03-20,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-13
1228,2024-02-19,Naver Shopping,2024-07-13,홈 > 검색,No,No,-,Mobile,2024-07-13
1229,2024-03-21,YouTube Ads,2024-04-19,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-27
1229,2024-03-21,KakaoTalk Ads,2024-07-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-27
1230,2024-02-12,Facebook Ads,2024-03-12,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Desktop,2024-07-30
1230,2024-02-12,Google Search,2024-03-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1230,2024-02-12,Naver Shopping,2024-03-24,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1230,2024-02-12,YouTube Ads,2024-07-30,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-30
1231,2024-03-28,Facebook Ads,2024-04-23,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-26
